participantID,field,duration,subject_condition,graph_condition,group,question,time
s51004,Quantitative,1634,warning,truncated,B,1,27.201
s51004,Quantitative,1634,warning,control,B,2,9.776
s51004,Quantitative,1634,warning,truncated,B,3,15.689
s51004,Quantitative,1634,warning,control,B,4,17.093
s51004,Quantitative,1634,warning,truncated,B,5,43.665
s51004,Quantitative,1634,warning,control,B,6,40.177
s51004,Quantitative,1634,warning,truncated,B,7,17.622
s51004,Quantitative,1634,warning,control,B,8,8.072
s51004,Quantitative,1634,warning,truncated,B,9,10.932
s51004,Quantitative,1634,warning,control,B,10,13.141
s51004,Quantitative,1634,warning,truncated,B,11,49.028
s51004,Quantitative,1634,warning,control,B,12,17.864
s51004,Quantitative,1634,warning,truncated,B,13,33.654
s51004,Quantitative,1634,warning,control,B,14,21.727
s51004,Quantitative,1634,warning,truncated,B,15,40.675
s51004,Quantitative,1634,warning,control,B,16,15.27
s51004,Quantitative,1634,warning,truncated,B,17,19.15
s51004,Quantitative,1634,warning,control,B,18,11.09
s51004,Quantitative,1634,warning,truncated,B,19,22.775
s51004,Quantitative,1634,warning,control,B,20,25.154
s51004,Quantitative,1634,warning,truncated,B,21,21.551
s51004,Quantitative,1634,warning,control,B,22,23.898
s51004,Quantitative,1634,warning,truncated,B,23,15.844
s51004,Quantitative,1634,warning,control,B,24,33.135
s51004,Quantitative,1634,warning,truncated,B,25,17.68
s51004,Quantitative,1634,warning,control,B,26,23.614
s51004,Quantitative,1634,warning,truncated,B,27,181.492
s51004,Quantitative,1634,warning,control,B,28,19.796
s51004,Quantitative,1634,warning,truncated,B,29,23.91
s51004,Quantitative,1634,warning,control,B,30,30.8
s51004,Quantitative,1634,warning,truncated,B,31,12.133
s51004,Quantitative,1634,warning,control,B,32,10.765
s51004,Quantitative,1634,warning,truncated,B,33,16.391
s51004,Quantitative,1634,warning,control,B,34,30.12
s51004,Quantitative,1634,warning,truncated,B,35,13.993
s51004,Quantitative,1634,warning,control,B,36,94.598
s51004,Quantitative,1634,warning,truncated,B,37,9.383
s51004,Quantitative,1634,warning,control,B,38,33.627
s51004,Quantitative,1634,warning,truncated,B,39,19.882
s51004,Quantitative,1634,warning,control,B,40,9.233
s51005,Quantitative,2218,warning,NA,A,instructions,55.218
s51005,Quantitative,2218,warning,control,A,1,20.439
s51005,Quantitative,2218,warning,truncated,A,2,73.289
s51005,Quantitative,2218,warning,control,A,3,1.768
s51005,Quantitative,2218,warning,truncated,A,4,16.237
s51005,Quantitative,2218,warning,control,A,5,109.975
s51005,Quantitative,2218,warning,truncated,A,6,9.5
s51005,Quantitative,2218,warning,control,A,7,9.242
s51005,Quantitative,2218,warning,truncated,A,8,9.502
s51005,Quantitative,2218,warning,control,A,9,7.489
s51005,Quantitative,2218,warning,truncated,A,10,9.434
s51005,Quantitative,2218,warning,control,A,11,16.527
s51005,Quantitative,2218,warning,truncated,A,12,26.941
s51005,Quantitative,2218,warning,control,A,13,125.591
s51005,Quantitative,2218,warning,truncated,A,14,107.826
s51005,Quantitative,2218,warning,control,A,15,71.124
s51005,Quantitative,2218,warning,truncated,A,16,85.736
s51005,Quantitative,2218,warning,control,A,17,12.482
s51005,Quantitative,2218,warning,truncated,A,18,22.525
s51005,Quantitative,2218,warning,control,A,19,73.356
s51005,Quantitative,2218,warning,truncated,A,20,36.688
s51005,Quantitative,2218,warning,control,A,21,21.308
s51005,Quantitative,2218,warning,truncated,A,22,115.316
s51005,Quantitative,2218,warning,control,A,23,78.793
s51005,Quantitative,2218,warning,truncated,A,24,29.744
s51005,Quantitative,2218,warning,control,A,25,40.475
s51005,Quantitative,2218,warning,truncated,A,26,3.909
s51005,Quantitative,2218,warning,control,A,27,6.883
s51005,Quantitative,2218,warning,truncated,A,28,7.253
s51005,Quantitative,2218,warning,control,A,29,18.911
s51005,Quantitative,2218,warning,truncated,A,30,11.88
s51005,Quantitative,2218,warning,control,A,31,7.647
s51005,Quantitative,2218,warning,truncated,A,32,88.017
s51005,Quantitative,2218,warning,control,A,33,30.216
s51005,Quantitative,2218,warning,truncated,A,34,17.734
s51005,Quantitative,2218,warning,control,A,35,10.307
s51005,Quantitative,2218,warning,truncated,A,36,61.042
s51005,Quantitative,2218,warning,control,A,37,9.479
s51005,Quantitative,2218,warning,truncated,A,38,30.725
s51005,Quantitative,2218,warning,control,A,39,39.288
s51005,Quantitative,2218,warning,truncated,A,40,2.677
s51006,Quantitative,682,no warning,NA,A,instructions,2.798
s51006,Quantitative,682,no warning,control,A,1,10.224
s51006,Quantitative,682,no warning,truncated,A,2,7.297
s51006,Quantitative,682,no warning,control,A,3,8.299
s51006,Quantitative,682,no warning,truncated,A,4,12.395
s51006,Quantitative,682,no warning,control,A,5,6.493
s51006,Quantitative,682,no warning,truncated,A,6,5.581
s51006,Quantitative,682,no warning,control,A,7,6.91
s51006,Quantitative,682,no warning,truncated,A,8,11.628
s51006,Quantitative,682,no warning,control,A,9,11.315
s51006,Quantitative,682,no warning,truncated,A,10,15.112
s51006,Quantitative,682,no warning,control,A,11,7.289
s51006,Quantitative,682,no warning,truncated,A,12,9.572
s51006,Quantitative,682,no warning,control,A,13,8.351
s51006,Quantitative,682,no warning,truncated,A,14,8.336
s51006,Quantitative,682,no warning,control,A,15,8.365
s51006,Quantitative,682,no warning,truncated,A,16,14.993
s51006,Quantitative,682,no warning,control,A,17,8.118
s51006,Quantitative,682,no warning,truncated,A,18,7.271
s51006,Quantitative,682,no warning,control,A,19,5.372
s51006,Quantitative,682,no warning,truncated,A,20,11.751
s51006,Quantitative,682,no warning,control,A,21,6.309
s51006,Quantitative,682,no warning,truncated,A,22,5.741
s51006,Quantitative,682,no warning,control,A,23,7.144
s51006,Quantitative,682,no warning,truncated,A,24,14.965
s51006,Quantitative,682,no warning,control,A,25,9.688
s51006,Quantitative,682,no warning,truncated,A,26,8.544
s51006,Quantitative,682,no warning,control,A,27,18.2
s51006,Quantitative,682,no warning,truncated,A,28,6.191
s51006,Quantitative,682,no warning,control,A,29,6.498
s51006,Quantitative,682,no warning,truncated,A,30,6.877
s51006,Quantitative,682,no warning,control,A,31,7.766
s51006,Quantitative,682,no warning,truncated,A,32,4.931
s51006,Quantitative,682,no warning,control,A,33,7.354
s51006,Quantitative,682,no warning,truncated,A,34,8.278
s51006,Quantitative,682,no warning,control,A,35,7.654
s51006,Quantitative,682,no warning,truncated,A,36,9.637
s51006,Quantitative,682,no warning,control,A,37,6.436
s51006,Quantitative,682,no warning,truncated,A,38,13.52
s51006,Quantitative,682,no warning,control,A,39,9.146
s51006,Quantitative,682,no warning,truncated,A,40,7.927
s51007,Quantitative,1111,no warning,NA,B,instructions,5.162
s51007,Quantitative,1111,no warning,truncated,B,1,17.836
s51007,Quantitative,1111,no warning,control,B,2,7.652
s51007,Quantitative,1111,no warning,truncated,B,3,8.741
s51007,Quantitative,1111,no warning,control,B,4,11.152
s51007,Quantitative,1111,no warning,truncated,B,5,12.752
s51007,Quantitative,1111,no warning,control,B,6,10.055
s51007,Quantitative,1111,no warning,truncated,B,7,9.206
s51007,Quantitative,1111,no warning,control,B,8,13.724
s51007,Quantitative,1111,no warning,truncated,B,9,8.618
s51007,Quantitative,1111,no warning,control,B,10,11.401
s51007,Quantitative,1111,no warning,truncated,B,11,10.048
s51007,Quantitative,1111,no warning,control,B,12,12.77
s51007,Quantitative,1111,no warning,truncated,B,13,6.921
s51007,Quantitative,1111,no warning,control,B,14,6.579
s51007,Quantitative,1111,no warning,truncated,B,15,6.305
s51007,Quantitative,1111,no warning,control,B,16,12.001
s51007,Quantitative,1111,no warning,truncated,B,17,10.581
s51007,Quantitative,1111,no warning,control,B,18,16.945
s51007,Quantitative,1111,no warning,truncated,B,19,6.876
s51007,Quantitative,1111,no warning,control,B,20,12.561
s51007,Quantitative,1111,no warning,truncated,B,21,11.589
s51007,Quantitative,1111,no warning,control,B,22,14.885
s51007,Quantitative,1111,no warning,truncated,B,23,14.407
s51007,Quantitative,1111,no warning,control,B,24,12.881
s51007,Quantitative,1111,no warning,truncated,B,25,7.82
s51007,Quantitative,1111,no warning,control,B,26,7.861
s51007,Quantitative,1111,no warning,truncated,B,27,15.628
s51007,Quantitative,1111,no warning,control,B,28,13.573
s51007,Quantitative,1111,no warning,truncated,B,29,7.121
s51007,Quantitative,1111,no warning,control,B,30,14.519
s51007,Quantitative,1111,no warning,truncated,B,31,9.396
s51007,Quantitative,1111,no warning,control,B,32,7.616
s51007,Quantitative,1111,no warning,truncated,B,33,15.254
s51007,Quantitative,1111,no warning,control,B,34,13.181
s51007,Quantitative,1111,no warning,truncated,B,35,7.449
s51007,Quantitative,1111,no warning,control,B,36,12.803
s51007,Quantitative,1111,no warning,truncated,B,37,10.109
s51007,Quantitative,1111,no warning,control,B,38,10.002
s51007,Quantitative,1111,no warning,truncated,B,39,7.905
s51007,Quantitative,1111,no warning,control,B,40,10.049
s51008,Quantitative,1010,warning,NA,A,instructions,34.578
s51008,Quantitative,1010,warning,control,A,1,12.964
s51008,Quantitative,1010,warning,truncated,A,2,11.822
s51008,Quantitative,1010,warning,control,A,3,11.462
s51008,Quantitative,1010,warning,truncated,A,4,10.634
s51008,Quantitative,1010,warning,control,A,5,18.464
s51008,Quantitative,1010,warning,truncated,A,6,11.432
s51008,Quantitative,1010,warning,control,A,7,11.285
s51008,Quantitative,1010,warning,truncated,A,8,10.181
s51008,Quantitative,1010,warning,control,A,9,9.815
s51008,Quantitative,1010,warning,truncated,A,10,15.006
s51008,Quantitative,1010,warning,control,A,11,14.13
s51008,Quantitative,1010,warning,truncated,A,12,23.546
s51008,Quantitative,1010,warning,control,A,13,12.835
s51008,Quantitative,1010,warning,truncated,A,14,10.693
s51008,Quantitative,1010,warning,control,A,15,13.399
s51008,Quantitative,1010,warning,truncated,A,16,9.022
s51008,Quantitative,1010,warning,control,A,17,9.826
s51008,Quantitative,1010,warning,truncated,A,18,10.824
s51008,Quantitative,1010,warning,control,A,19,18.53
s51008,Quantitative,1010,warning,truncated,A,20,21.983
s51008,Quantitative,1010,warning,control,A,21,10.498
s51008,Quantitative,1010,warning,truncated,A,22,21.891
s51008,Quantitative,1010,warning,control,A,23,7.511
s51008,Quantitative,1010,warning,truncated,A,24,12.119
s51008,Quantitative,1010,warning,control,A,25,12.814
s51008,Quantitative,1010,warning,truncated,A,26,11.849
s51008,Quantitative,1010,warning,control,A,27,10.539
s51008,Quantitative,1010,warning,truncated,A,28,11.174
s51008,Quantitative,1010,warning,control,A,29,13.297
s51008,Quantitative,1010,warning,truncated,A,30,23.977
s51008,Quantitative,1010,warning,control,A,31,18.034
s51008,Quantitative,1010,warning,truncated,A,32,12.922
s51008,Quantitative,1010,warning,control,A,33,12.404
s51008,Quantitative,1010,warning,truncated,A,34,14.561
s51008,Quantitative,1010,warning,control,A,35,10.994
s51008,Quantitative,1010,warning,truncated,A,36,13.38
s51008,Quantitative,1010,warning,control,A,37,12.396
s51008,Quantitative,1010,warning,truncated,A,38,31.505
s51008,Quantitative,1010,warning,control,A,39,8.643
s51008,Quantitative,1010,warning,truncated,A,40,9.195
s51009,Quantitative,1181,no warning,NA,A,instructions,4.67
s51009,Quantitative,1181,no warning,control,A,1,9.925
s51009,Quantitative,1181,no warning,truncated,A,2,14.523
s51009,Quantitative,1181,no warning,control,A,3,16.339
s51009,Quantitative,1181,no warning,truncated,A,4,11
s51009,Quantitative,1181,no warning,control,A,5,11.924
s51009,Quantitative,1181,no warning,truncated,A,6,12.854
s51009,Quantitative,1181,no warning,control,A,7,10.541
s51009,Quantitative,1181,no warning,truncated,A,8,18.183
s51009,Quantitative,1181,no warning,control,A,9,9.157
s51009,Quantitative,1181,no warning,truncated,A,10,17.614
s51009,Quantitative,1181,no warning,control,A,11,14.795
s51009,Quantitative,1181,no warning,truncated,A,12,11.768
s51009,Quantitative,1181,no warning,control,A,13,9.396
s51009,Quantitative,1181,no warning,truncated,A,14,17.425
s51009,Quantitative,1181,no warning,control,A,15,15.52
s51009,Quantitative,1181,no warning,truncated,A,16,10.3
s51009,Quantitative,1181,no warning,control,A,17,9.275
s51009,Quantitative,1181,no warning,truncated,A,18,13.574
s51009,Quantitative,1181,no warning,control,A,19,14.407
s51009,Quantitative,1181,no warning,truncated,A,20,12.385
s51009,Quantitative,1181,no warning,control,A,21,12.599
s51009,Quantitative,1181,no warning,truncated,A,22,8.98
s51009,Quantitative,1181,no warning,control,A,23,10.565
s51009,Quantitative,1181,no warning,truncated,A,24,12.332
s51009,Quantitative,1181,no warning,control,A,25,11.811
s51009,Quantitative,1181,no warning,truncated,A,26,9.411
s51009,Quantitative,1181,no warning,control,A,27,8.765
s51009,Quantitative,1181,no warning,truncated,A,28,12.632
s51009,Quantitative,1181,no warning,control,A,29,13.697
s51009,Quantitative,1181,no warning,truncated,A,30,13.508
s51009,Quantitative,1181,no warning,control,A,31,9.716
s51009,Quantitative,1181,no warning,truncated,A,32,10.14
s51009,Quantitative,1181,no warning,control,A,33,14.38
s51009,Quantitative,1181,no warning,truncated,A,34,17.263
s51009,Quantitative,1181,no warning,control,A,35,15.297
s51009,Quantitative,1181,no warning,truncated,A,36,15.739
s51009,Quantitative,1181,no warning,control,A,37,14.314
s51009,Quantitative,1181,no warning,truncated,A,38,12.78
s51009,Quantitative,1181,no warning,control,A,39,9.776
s51009,Quantitative,1181,no warning,truncated,A,40,15.277
s51010,Quantitative,1075,warning,NA,A,instructions,14.152
s51010,Quantitative,1075,warning,control,A,1,5.798
s51010,Quantitative,1075,warning,truncated,A,2,6.452
s51010,Quantitative,1075,warning,control,A,3,7.869
s51010,Quantitative,1075,warning,truncated,A,4,6.523
s51010,Quantitative,1075,warning,control,A,5,8.11
s51010,Quantitative,1075,warning,truncated,A,6,5.251
s51010,Quantitative,1075,warning,control,A,7,9.485
s51010,Quantitative,1075,warning,truncated,A,8,5.301
s51010,Quantitative,1075,warning,control,A,9,6.819
s51010,Quantitative,1075,warning,truncated,A,10,5.77
s51010,Quantitative,1075,warning,control,A,11,7.836
s51010,Quantitative,1075,warning,truncated,A,12,8.206
s51010,Quantitative,1075,warning,control,A,13,7.785
s51010,Quantitative,1075,warning,truncated,A,14,6.322
s51010,Quantitative,1075,warning,control,A,15,7.947
s51010,Quantitative,1075,warning,truncated,A,16,14.013
s51010,Quantitative,1075,warning,control,A,17,7.529
s51010,Quantitative,1075,warning,truncated,A,18,60.991
s51010,Quantitative,1075,warning,control,A,19,18.998
s51010,Quantitative,1075,warning,truncated,A,20,9.294
s51010,Quantitative,1075,warning,control,A,21,11.38
s51010,Quantitative,1075,warning,truncated,A,22,13.036
s51010,Quantitative,1075,warning,control,A,23,5.346
s51010,Quantitative,1075,warning,truncated,A,24,10.441
s51010,Quantitative,1075,warning,control,A,25,6.303
s51010,Quantitative,1075,warning,truncated,A,26,63.048
s51010,Quantitative,1075,warning,control,A,27,6.603
s51010,Quantitative,1075,warning,truncated,A,28,4.621
s51010,Quantitative,1075,warning,control,A,29,6.169
s51010,Quantitative,1075,warning,truncated,A,30,7.897
s51010,Quantitative,1075,warning,control,A,31,7.832
s51010,Quantitative,1075,warning,truncated,A,32,8.272
s51010,Quantitative,1075,warning,control,A,33,7.294
s51010,Quantitative,1075,warning,truncated,A,34,4.795
s51010,Quantitative,1075,warning,control,A,35,404.304
s51010,Quantitative,1075,warning,truncated,A,36,5.792
s51010,Quantitative,1075,warning,control,A,37,7.57
s51010,Quantitative,1075,warning,truncated,A,38,10.567
s51010,Quantitative,1075,warning,control,A,39,7.474
s51010,Quantitative,1075,warning,truncated,A,40,5.031
s51011,Quantitative,1607,warning,NA,B,instructions,40.891
s51011,Quantitative,1607,warning,truncated,B,1,16.192
s51011,Quantitative,1607,warning,control,B,2,15.429
s51011,Quantitative,1607,warning,truncated,B,3,9.261
s51011,Quantitative,1607,warning,control,B,4,9.076
s51011,Quantitative,1607,warning,truncated,B,5,12.758
s51011,Quantitative,1607,warning,control,B,6,12.51
s51011,Quantitative,1607,warning,truncated,B,7,7.65
s51011,Quantitative,1607,warning,control,B,8,22.932
s51011,Quantitative,1607,warning,truncated,B,9,29.475
s51011,Quantitative,1607,warning,control,B,10,21.834
s51011,Quantitative,1607,warning,truncated,B,11,12.266
s51011,Quantitative,1607,warning,control,B,12,40.174
s51011,Quantitative,1607,warning,truncated,B,13,13.971
s51011,Quantitative,1607,warning,control,B,14,18.071
s51011,Quantitative,1607,warning,truncated,B,15,44.737
s51011,Quantitative,1607,warning,control,B,16,13.964
s51011,Quantitative,1607,warning,truncated,B,17,19.028
s51011,Quantitative,1607,warning,control,B,18,18.889
s51011,Quantitative,1607,warning,truncated,B,19,20.786
s51011,Quantitative,1607,warning,control,B,20,17.733
s51011,Quantitative,1607,warning,truncated,B,21,14.344
s51011,Quantitative,1607,warning,control,B,22,11.52
s51011,Quantitative,1607,warning,truncated,B,23,15.401
s51011,Quantitative,1607,warning,control,B,24,13.568
s51011,Quantitative,1607,warning,truncated,B,25,19.118
s51011,Quantitative,1607,warning,control,B,26,15.318
s51011,Quantitative,1607,warning,truncated,B,27,11.901
s51011,Quantitative,1607,warning,control,B,28,14.797
s51011,Quantitative,1607,warning,truncated,B,29,33.579
s51011,Quantitative,1607,warning,control,B,30,21.528
s51011,Quantitative,1607,warning,truncated,B,31,13.707
s51011,Quantitative,1607,warning,control,B,32,9.152
s51011,Quantitative,1607,warning,truncated,B,33,21.68
s51011,Quantitative,1607,warning,control,B,34,13.856
s51011,Quantitative,1607,warning,truncated,B,35,14.896
s51011,Quantitative,1607,warning,control,B,36,12.965
s51011,Quantitative,1607,warning,truncated,B,37,16.282
s51011,Quantitative,1607,warning,control,B,38,16.459
s51011,Quantitative,1607,warning,truncated,B,39,18.243
s51011,Quantitative,1607,warning,control,B,40,10.671
s51012,Quantitative,981,no warning,NA,B,instructions,6.839
s51012,Quantitative,981,no warning,truncated,B,1,11.001
s51012,Quantitative,981,no warning,control,B,2,11.029
s51012,Quantitative,981,no warning,truncated,B,3,10.552
s51012,Quantitative,981,no warning,control,B,4,12.788
s51012,Quantitative,981,no warning,truncated,B,5,13.791
s51012,Quantitative,981,no warning,control,B,6,8.062
s51012,Quantitative,981,no warning,truncated,B,7,10.966
s51012,Quantitative,981,no warning,control,B,8,7.582
s51012,Quantitative,981,no warning,truncated,B,9,11.601
s51012,Quantitative,981,no warning,control,B,10,10.207
s51012,Quantitative,981,no warning,truncated,B,11,10.471
s51012,Quantitative,981,no warning,control,B,12,9.804
s51012,Quantitative,981,no warning,truncated,B,13,10.599
s51012,Quantitative,981,no warning,control,B,14,9.694
s51012,Quantitative,981,no warning,truncated,B,15,8.698
s51012,Quantitative,981,no warning,control,B,16,7.585
s51012,Quantitative,981,no warning,truncated,B,17,11.623
s51012,Quantitative,981,no warning,control,B,18,10.98
s51012,Quantitative,981,no warning,truncated,B,19,12.137
s51012,Quantitative,981,no warning,control,B,20,13.578
s51012,Quantitative,981,no warning,truncated,B,21,10.421
s51012,Quantitative,981,no warning,control,B,22,8.432
s51012,Quantitative,981,no warning,truncated,B,23,11.947
s51012,Quantitative,981,no warning,control,B,24,15.212
s51012,Quantitative,981,no warning,truncated,B,25,8.887
s51012,Quantitative,981,no warning,control,B,26,7.883
s51012,Quantitative,981,no warning,truncated,B,27,11.821
s51012,Quantitative,981,no warning,control,B,28,10.467
s51012,Quantitative,981,no warning,truncated,B,29,13.472
s51012,Quantitative,981,no warning,control,B,30,10.187
s51012,Quantitative,981,no warning,truncated,B,31,8.633
s51012,Quantitative,981,no warning,control,B,32,12.301
s51012,Quantitative,981,no warning,truncated,B,33,13.049
s51012,Quantitative,981,no warning,control,B,34,7.788
s51012,Quantitative,981,no warning,truncated,B,35,13.105
s51012,Quantitative,981,no warning,control,B,36,8.129
s51012,Quantitative,981,no warning,truncated,B,37,15.643
s51012,Quantitative,981,no warning,control,B,38,14.924
s51012,Quantitative,981,no warning,truncated,B,39,7.965
s51012,Quantitative,981,no warning,control,B,40,11.375
s51013,Quantitative,2754,warning,NA,B,instructions,8.515
s51013,Quantitative,2754,warning,truncated,B,1,7.368
s51013,Quantitative,2754,warning,control,B,2,22.875
s51013,Quantitative,2754,warning,truncated,B,3,10.779
s51013,Quantitative,2754,warning,control,B,4,6.097
s51013,Quantitative,2754,warning,truncated,B,5,8.67
s51013,Quantitative,2754,warning,control,B,6,11.418
s51013,Quantitative,2754,warning,truncated,B,7,8.15
s51013,Quantitative,2754,warning,control,B,8,6.978
s51013,Quantitative,2754,warning,truncated,B,9,15.733
s51013,Quantitative,2754,warning,control,B,10,15.165
s51013,Quantitative,2754,warning,truncated,B,11,6.563
s51013,Quantitative,2754,warning,control,B,12,18.128
s51013,Quantitative,2754,warning,truncated,B,13,8.998
s51013,Quantitative,2754,warning,control,B,14,10.875
s51013,Quantitative,2754,warning,truncated,B,15,9.418
s51013,Quantitative,2754,warning,control,B,16,17.587
s51013,Quantitative,2754,warning,truncated,B,17,468.426
s51013,Quantitative,2754,warning,control,B,18,9.846
s51013,Quantitative,2754,warning,truncated,B,19,8.211
s51013,Quantitative,2754,warning,control,B,20,13.681
s51013,Quantitative,2754,warning,truncated,B,21,10.223
s51013,Quantitative,2754,warning,control,B,22,7.324
s51013,Quantitative,2754,warning,truncated,B,23,8.974
s51013,Quantitative,2754,warning,control,B,24,10.34
s51013,Quantitative,2754,warning,truncated,B,25,7.251
s51013,Quantitative,2754,warning,control,B,26,11.78
s51013,Quantitative,2754,warning,truncated,B,27,10.782
s51013,Quantitative,2754,warning,control,B,28,10.284
s51013,Quantitative,2754,warning,truncated,B,29,8.754
s51013,Quantitative,2754,warning,control,B,30,11.789
s51013,Quantitative,2754,warning,truncated,B,31,12.044
s51013,Quantitative,2754,warning,control,B,32,8.173
s51013,Quantitative,2754,warning,truncated,B,33,14.688
s51013,Quantitative,2754,warning,control,B,34,11.95
s51013,Quantitative,2754,warning,truncated,B,35,8.088
s51013,Quantitative,2754,warning,control,B,36,12.294
s51013,Quantitative,2754,warning,truncated,B,37,9.727
s51013,Quantitative,2754,warning,control,B,38,20.9
s51013,Quantitative,2754,warning,truncated,B,39,7.385
s51013,Quantitative,2754,warning,control,B,40,11.062
s51014,Quantitative,847,warning,NA,B,instructions,12.313
s51014,Quantitative,847,warning,truncated,B,1,7.564
s51014,Quantitative,847,warning,control,B,2,21.917
s51014,Quantitative,847,warning,truncated,B,3,15.265
s51014,Quantitative,847,warning,control,B,4,10.707
s51014,Quantitative,847,warning,truncated,B,5,18.459
s51014,Quantitative,847,warning,control,B,6,6.167
s51014,Quantitative,847,warning,truncated,B,7,8.801
s51014,Quantitative,847,warning,control,B,8,7.479
s51014,Quantitative,847,warning,truncated,B,9,10.319
s51014,Quantitative,847,warning,control,B,10,8.748
s51014,Quantitative,847,warning,truncated,B,11,16.664
s51014,Quantitative,847,warning,control,B,12,15.887
s51014,Quantitative,847,warning,truncated,B,13,14.117
s51014,Quantitative,847,warning,control,B,14,20.333
s51014,Quantitative,847,warning,truncated,B,15,13.02
s51014,Quantitative,847,warning,control,B,16,9.649
s51014,Quantitative,847,warning,truncated,B,17,13.47
s51014,Quantitative,847,warning,control,B,18,10.917
s51014,Quantitative,847,warning,truncated,B,19,10.377
s51014,Quantitative,847,warning,control,B,20,13.196
s51014,Quantitative,847,warning,truncated,B,21,14.074
s51014,Quantitative,847,warning,control,B,22,9.274
s51014,Quantitative,847,warning,truncated,B,23,10.086
s51014,Quantitative,847,warning,control,B,24,9.262
s51014,Quantitative,847,warning,truncated,B,25,15.529
s51014,Quantitative,847,warning,control,B,26,13.358
s51014,Quantitative,847,warning,truncated,B,27,10.814
s51014,Quantitative,847,warning,control,B,28,12.706
s51014,Quantitative,847,warning,truncated,B,29,10.09
s51014,Quantitative,847,warning,control,B,30,10.679
s51014,Quantitative,847,warning,truncated,B,31,23.022
s51014,Quantitative,847,warning,control,B,32,14.29
s51014,Quantitative,847,warning,truncated,B,33,10.15
s51014,Quantitative,847,warning,control,B,34,9.338
s51014,Quantitative,847,warning,truncated,B,35,18.552
s51014,Quantitative,847,warning,control,B,36,13.357
s51014,Quantitative,847,warning,truncated,B,37,9.561
s51014,Quantitative,847,warning,control,B,38,26
s51014,Quantitative,847,warning,truncated,B,39,10.598
s51014,Quantitative,847,warning,control,B,40,7.205
s51015,Quantitative,1896,no warning,NA,B,instructions,10.68
s51015,Quantitative,1896,no warning,truncated,B,1,26.233
s51015,Quantitative,1896,no warning,control,B,2,77.718
s51015,Quantitative,1896,no warning,truncated,B,3,73.274
s51015,Quantitative,1896,no warning,control,B,4,20.325
s51015,Quantitative,1896,no warning,truncated,B,5,27.625
s51015,Quantitative,1896,no warning,control,B,6,11.658
s51015,Quantitative,1896,no warning,truncated,B,7,37.476
s51015,Quantitative,1896,no warning,control,B,8,28.811
s51015,Quantitative,1896,no warning,truncated,B,9,103.065
s51015,Quantitative,1896,no warning,control,B,10,31.982
s51015,Quantitative,1896,no warning,truncated,B,11,21.464
s51015,Quantitative,1896,no warning,control,B,12,18.319
s51015,Quantitative,1896,no warning,truncated,B,13,18.372
s51015,Quantitative,1896,no warning,control,B,14,50.39
s51015,Quantitative,1896,no warning,truncated,B,15,25.748
s51015,Quantitative,1896,no warning,control,B,16,18.397
s51015,Quantitative,1896,no warning,truncated,B,17,53.912
s51015,Quantitative,1896,no warning,control,B,18,24.289
s51015,Quantitative,1896,no warning,truncated,B,19,33.192
s51015,Quantitative,1896,no warning,control,B,20,42.039
s51015,Quantitative,1896,no warning,truncated,B,21,28.156
s51015,Quantitative,1896,no warning,control,B,22,20.217
s51015,Quantitative,1896,no warning,truncated,B,23,50.588
s51015,Quantitative,1896,no warning,control,B,24,30.178
s51015,Quantitative,1896,no warning,truncated,B,25,48.458
s51015,Quantitative,1896,no warning,control,B,26,103.697
s51015,Quantitative,1896,no warning,truncated,B,27,27.391
s51015,Quantitative,1896,no warning,control,B,28,21.093
s51015,Quantitative,1896,no warning,truncated,B,29,49.218
s51015,Quantitative,1896,no warning,control,B,30,19.812
s51015,Quantitative,1896,no warning,truncated,B,31,33.049
s51015,Quantitative,1896,no warning,control,B,32,17.923
s51015,Quantitative,1896,no warning,truncated,B,33,29.501
s51015,Quantitative,1896,no warning,control,B,34,31.54
s51015,Quantitative,1896,no warning,truncated,B,35,42.733
s51015,Quantitative,1896,no warning,control,B,36,18.357
s51015,Quantitative,1896,no warning,truncated,B,37,20.497
s51015,Quantitative,1896,no warning,control,B,38,22.417
s51015,Quantitative,1896,no warning,truncated,B,39,22.801
s51015,Quantitative,1896,no warning,control,B,40,30.035
s51016,Quantitative,1114,no warning,NA,A,instructions,8.28
s51016,Quantitative,1114,no warning,control,A,1,13.455
s51016,Quantitative,1114,no warning,truncated,A,2,21.751
s51016,Quantitative,1114,no warning,control,A,3,12.211
s51016,Quantitative,1114,no warning,truncated,A,4,16.353
s51016,Quantitative,1114,no warning,control,A,5,14.788
s51016,Quantitative,1114,no warning,truncated,A,6,10.285
s51016,Quantitative,1114,no warning,control,A,7,13.848
s51016,Quantitative,1114,no warning,truncated,A,8,27.927
s51016,Quantitative,1114,no warning,control,A,9,38.124
s51016,Quantitative,1114,no warning,truncated,A,10,12.348
s51016,Quantitative,1114,no warning,control,A,11,35.249
s51016,Quantitative,1114,no warning,truncated,A,12,18.605
s51016,Quantitative,1114,no warning,control,A,13,27.312
s51016,Quantitative,1114,no warning,truncated,A,14,12.408
s51016,Quantitative,1114,no warning,control,A,15,8.881
s51016,Quantitative,1114,no warning,truncated,A,16,8.435
s51016,Quantitative,1114,no warning,control,A,17,8.246
s51016,Quantitative,1114,no warning,truncated,A,18,15.75
s51016,Quantitative,1114,no warning,control,A,19,26.224
s51016,Quantitative,1114,no warning,truncated,A,20,13.172
