participantid,subject_condition,graph_condition,group,session,question,rating,check,order
s41131,warning,truncated,1A,1,6,4,right,23
s41131,warning,control,1A,1,7,4,right,20
s41131,warning,truncated,1A,1,8,3,right,38
s41131,warning,control,1A,1,9,2,right,36
s41131,warning,truncated,1A,1,10,2,right,35
s41131,warning,control,1A,1,11,3,right,24
s41131,warning,truncated,1A,1,12,7,right,17
s41131,warning,control,1A,1,13,7,right,1
s41131,warning,truncated,1A,1,14,6,right,4
s41131,warning,control,1A,1,15,6,right,9
s41131,warning,truncated,1A,1,16,2,right,27
s41131,warning,control,1A,1,17,2,right,34
s41131,warning,truncated,1A,1,18,2,right,11
s41131,warning,control,1A,1,19,4,right,14
s41131,warning,truncated,1A,1,20,2,right,21
s41131,warning,control,1A,1,21,2,right,31
s41131,warning,truncated,1A,1,22,3,right,18
s41131,warning,control,1A,1,23,7,right,7
s41131,warning,truncated,1A,1,24,2,right,3
s41131,warning,control,1A,1,25,3,right,5
s41131,warning,truncated,1A,1,26,6,right,22
s41131,warning,control,1A,1,27,2,right,12
s41131,warning,truncated,1A,1,28,6,right,13
s41131,warning,control,1A,1,29,7,right,29
s41131,warning,truncated,1A,1,30,2,right,30
s41131,warning,control,1A,1,31,4,right,25
s41131,warning,truncated,1A,1,32,7,right,32
s41131,warning,control,1A,1,33,3,right,15
s41131,warning,truncated,1A,1,34,6,right,10
s41131,warning,control,1A,1,35,7,right,28
s41131,warning,truncated,1A,1,36,2,right,19
s41131,warning,control,1A,1,37,2,right,37
s41131,warning,truncated,1A,1,38,7,right,6
s41131,warning,control,1A,1,39,1,right,26
s41131,warning,truncated,1A,1,40,2,right,39
s41131,warning,control,2A,2,1,3,right,30
s41131,warning,truncated,2A,2,2,6,right,10
s41131,warning,control,2A,2,3,2,right,6
s41131,warning,truncated,2A,2,4,7,right,8
s41131,warning,control,2A,2,5,2,right,39
s41131,warning,truncated,2A,2,6,2,right,28
s41131,warning,control,2A,2,7,2,right,16
s41131,warning,truncated,2A,2,8,5,right,2
s41131,warning,control,2A,2,9,3,right,7
s41131,warning,truncated,2A,2,10,2,right,19
s41131,warning,control,2A,2,11,3,right,31
s41131,warning,truncated,2A,2,12,3,right,5
s41131,warning,control,2A,2,13,6,right,32
s41131,warning,truncated,2A,2,14,6,right,26
s41131,warning,control,2A,2,15,2,right,36
s41131,warning,truncated,2A,2,16,5,right,11
s41131,warning,control,2A,2,17,2,right,4
s41131,warning,truncated,2A,2,18,6,right,22
s41131,warning,control,2A,2,19,3,right,20
s41131,warning,truncated,2A,2,20,2,right,18
s41131,warning,control,2A,2,21,2,right,25
s41131,warning,truncated,2A,2,22,4,right,38
s41131,warning,control,2A,2,23,2,right,27
s41131,warning,truncated,2A,2,24,2,right,21
s41131,warning,control,2A,2,25,6,right,24
s41131,warning,truncated,2A,2,26,4,right,1
s41131,warning,control,2A,2,27,3,right,14
s41131,warning,truncated,2A,2,28,6,right,12
s41131,warning,control,2A,2,29,2,right,35
s41131,warning,truncated,2A,2,30,3,right,40
s41131,warning,control,2A,2,31,2,right,13
s41131,warning,truncated,2A,2,32,2,right,37
s41131,warning,control,2A,2,33,6,right,15
s41131,warning,truncated,2A,2,34,6,right,33
s41131,warning,control,2A,2,35,5,right,23
s41131,warning,truncated,2A,2,36,5,right,9
s41131,warning,control,2A,2,37,3,right,17
s41131,warning,truncated,2A,2,38,2,right,29
s41131,warning,control,2A,2,39,2,right,34
s41131,warning,truncated,2A,2,40,6,right,3
s41132,warning,truncated,2B,1,1,7,right,34
s41132,warning,control,2B,1,2,7,right,23
s41132,warning,truncated,2B,1,3,6,right,3
s41132,warning,control,2B,1,4,6,right,26
s41132,warning,truncated,2B,1,5,7,right,14
s41132,warning,control,2B,1,6,5,right,8
s41132,warning,truncated,2B,1,7,6,right,36
s41132,warning,control,2B,1,8,4,right,29
s41132,warning,truncated,2B,1,9,4,right,21
s41132,warning,control,2B,1,10,5,right,20
s41132,warning,truncated,2B,1,11,7,right,17
s41132,warning,control,2B,1,12,1,right,5
s41132,warning,truncated,2B,1,13,6,right,4
